order_id,order_date,customer_id,customer_age,customer_prefecture,book_title,book_category,unit_price,quantity,total_amount,payment_method,shipping_fee,discount_amount,final_amount
ORD00008036,2023-08-22,CUST001115,19,埼玉県,"村上春樹作品集",小説,2496,4,9984,クレジットカード,0,0,9984
ORD00008037,2024-12-22,CUST001328,35,北海道,"物理基礎",学習参考書,1708,2,3416,PayPay,0,0,3416
ORD00008038,2023-03-26,CUST003165,30,埼玉県,"進撃の巨人",漫画,550,3,1650,PayPay,500,0,2150
ORD00008039,2023-04-05,CUST004086,60,東京都,"太宰治名作選",小説,1891,5,9455,Amazon Pay,0,0,9455
ORD00008040,2023-07-16,CUST004236,25,埼玉県,"ガーデニング入門",実用書,1423,4,5692,クレジットカード,0,0,5692
ORD00008041,2024-12-09,CUST004684,35,福岡県,"芥川龍之介短編集",小説,1840,2,3680,楽天ペイ,0,0,3680
ORD00008042,2024-08-22,CUST002126,40,福岡県,"芥川龍之介短編集",小説,2400,4,9600,楽天ペイ,0,0,9600
ORD00008043,2023-05-08,CUST001976,19,東京都,"健康管理法",実用書,2105,2,4210,クレジットカード,0,0,4210
ORD00008044,2023-12-05,CUST004472,19,愛知県,"料理レシピ集",実用書,1841,1,1841,コンビニ決済,500,934,1407
ORD00008045,2023-03-24,CUST002207,18,神奈川県,"進撃の巨人",漫画,696,4,2784,クレジットカード,0,0,2784
ORD00008046,2023-06-13,CUST000477,25,静岡県,"英語文法",学習参考書,2509,4,10036,クレジットカード,0,0,10036
ORD00008047,2023-12-12,CUST002609,35,埼玉県,"冒険小説",児童書,761,2,1522,Amazon Pay,500,0,2022
ORD00008048,2023-09-28,CUST001538,50,静岡県,"現代文読解",学習参考書,3294,2,6588,クレジットカード,0,0,6588
ORD00008049,2023-11-29,CUST001348,50,北海道,"ファッション誌",雑誌,977,4,3908,Amazon Pay,0,0,3908
ORD00008050,2023-12-09,CUST002474,50,静岡県,"高校数学",学習参考書,1853,2,3706,PayPay,0,0,3706
ORD00008051,2023-06-24,CUST000167,65,東京都,"世界史",学習参考書,3477,4,13908,クレジットカード,0,0,13908
ORD00008052,2023-06-11,CUST001795,30,北海道,"科学図鑑",児童書,1345,1,1345,楽天ペイ,500,218,1627
ORD00008053,2023-06-10,CUST000017,18,東京都,"投資入門",実用書,1379,1,1379,クレジットカード,500,0,1879
ORD00008054,2024-02-14,CUST000008,20,大阪府,"健康管理法",実用書,1926,1,1926,Amazon Pay,500,0,2426
ORD00008055,2024-04-14,CUST000887,18,北海道,"世界名作劇場",児童書,692,2,1384,PayPay,500,518,1366
ORD00008056,2024-09-11,CUST004739,25,北海道,"週刊誌A",雑誌,450,1,450,銀行振込,500,339,611
ORD00008057,2023-01-03,CUST002396,20,愛知県,"進撃の巨人",漫画,533,2,1066,クレジットカード,500,0,1566
ORD00008058,2023-08-04,CUST004916,45,東京都,"投資入門",実用書,2154,2,4308,PayPay,0,0,4308
ORD00008059,2024-06-27,CUST001654,20,埼玉県,"投資入門",実用書,2383,1,2383,コンビニ決済,0,0,2383
ORD00008060,2024-03-12,CUST000332,45,北海道,"7つの習慣",ビジネス,1706,4,6824,PayPay,0,187,6637
ORD00008061,2024-04-03,CUST000247,35,埼玉県,"投資入門",実用書,2672,5,13360,クレジットカード,0,0,13360
ORD00008062,2024-04-08,CUST001885,65,東京都,"7つの習慣",ビジネス,2161,5,10805,銀行振込,0,0,10805
ORD00008063,2023-08-27,CUST001039,55,東京都,"デザイン思考",ビジネス,2274,5,11370,PayPay,0,468,10902
ORD00008064,2023-04-26,CUST001684,19,愛知県,"呪術廻戦",漫画,555,3,1665,銀行振込,500,0,2165
ORD00008065,2023-11-26,CUST003212,65,北海道,"ビジネス週刊",雑誌,944,4,3776,銀行振込,0,498,3278
ORD00008066,2024-07-11,CUST000099,65,埼玉県,"絵本シリーズ",児童書,1641,2,3282,Amazon Pay,0,0,3282
ORD00008067,2024-04-01,CUST003739,35,静岡県,"高校数学",学習参考書,2464,5,12320,銀行振込,0,0,12320
ORD00008068,2023-11-03,CUST002821,25,静岡県,"村上春樹作品集",小説,1606,3,4818,クレジットカード,0,0,4818
ORD00008069,2023-08-28,CUST001319,18,神奈川県,"7つの習慣",ビジネス,1301,3,3903,楽天ペイ,0,0,3903
ORD00008070,2023-09-15,CUST002957,60,北海道,"現代文読解",学習参考書,3153,1,3153,PayPay,0,0,3153
ORD00008071,2023-01-21,CUST004916,55,兵庫県,"太宰治名作選",小説,818,4,3272,銀行振込,0,0,3272
ORD00008072,2023-06-18,CUST000123,40,東京都,"物理基礎",学習参考書,2760,3,8280,コンビニ決済,0,559,7721
ORD00008073,2024-08-03,CUST003300,18,千葉県,"月刊誌B",雑誌,473,1,473,PayPay,500,0,973
ORD00008074,2024-11-10,CUST000087,30,静岡県,"JavaScript入門",技術書,3477,2,6954,クレジットカード,0,277,6677
ORD00008075,2024-06-26,CUST004823,20,愛知県,"進撃の巨人",漫画,687,3,2061,Amazon Pay,0,253,1808
ORD00008076,2023-04-30,CUST004389,45,東京都,"科学図鑑",児童書,1675,1,1675,クレジットカード,500,256,1919
ORD00008077,2023-11-25,CUST003034,65,北海道,"クラウド技術",技術書,5656,5,28280,Amazon Pay,0,0,28280
ORD00008078,2024-01-03,CUST000687,45,愛知県,"夏目漱石全集",小説,1129,3,3387,Amazon Pay,0,0,3387
ORD00008079,2024-10-24,CUST000955,25,愛知県,"成功への道筋",ビジネス,3194,1,3194,楽天ペイ,0,0,3194
ORD00008080,2024-08-18,CUST004247,18,埼玉県,"月刊誌B",雑誌,339,4,1356,Amazon Pay,500,0,1856
ORD00008081,2023-02-10,CUST000810,18,北海道,"7つの習慣",ビジネス,3238,1,3238,PayPay,0,0,3238
ORD00008082,2023-11-17,CUST004371,40,埼玉県,"村上春樹作品集",小説,1220,5,6100,コンビニ決済,0,0,6100
ORD00008083,2023-04-10,CUST004923,40,埼玉県,"世界名作劇場",児童書,738,4,2952,銀行振込,0,657,2295
ORD00008084,2024-09-05,CUST000873,18,神奈川県,"リーン・スタートアップ",ビジネス,3292,4,13168,楽天ペイ,0,0,13168
ORD00008085,2024-05-22,CUST003025,40,愛知県,"成功への道筋",ビジネス,3226,5,16130,Amazon Pay,0,0,16130
ORD00008086,2024-07-16,CUST004281,35,東京都,"世界史",学習参考書,3645,3,10935,コンビニ決済,0,0,10935
ORD00008087,2023-05-12,CUST004240,25,埼玉県,"料理レシピ集",実用書,2008,3,6024,Amazon Pay,0,649,5375
ORD00008088,2024-06-22,CUST000416,40,埼玉県,"ファッション誌",雑誌,703,3,2109,クレジットカード,0,272,1837
ORD00008089,2024-06-03,CUST004974,19,大阪府,"料理レシピ集",実用書,1471,3,4413,PayPay,0,0,4413
ORD00008090,2023-01-27,CUST002340,18,兵庫県,"冒険小説",児童書,1364,4,5456,楽天ペイ,0,475,4981
ORD00008091,2023-01-02,CUST002972,55,静岡県,"IT情報誌",雑誌,608,4,2432,クレジットカード,0,0,2432
ORD00008092,2024-04-17,CUST001941,55,埼玉県,"AI・機械学習",技術書,3038,1,3038,銀行振込,0,0,3038
ORD00008093,2023-09-30,CUST000584,25,北海道,"料理レシピ集",実用書,1695,4,6780,楽天ペイ,0,0,6780
ORD00008094,2023-11-04,CUST001810,20,大阪府,"7つの習慣",ビジネス,1234,2,2468,Amazon Pay,0,0,2468
ORD00008095,2023-06-16,CUST003636,45,静岡県,"JavaScript入門",技術書,5401,1,5401,銀行振込,0,0,5401
ORD00008096,2023-08-05,CUST002981,60,兵庫県,"7つの習慣",ビジネス,2692,2,5384,楽天ペイ,0,0,5384
ORD00008097,2023-08-07,CUST002239,60,神奈川県,"夏目漱石全集",小説,1676,2,3352,楽天ペイ,0,906,2446
ORD00008098,2024-11-24,CUST004161,30,静岡県,"鬼滅の刃",漫画,644,2,1288,クレジットカード,500,0,1788
ORD00008099,2024-06-29,CUST004186,60,大阪府,"物理基礎",学習参考書,3224,1,3224,Amazon Pay,0,146,3078
ORD00008100,2024-09-01,CUST004826,40,大阪府,"絵本シリーズ",児童書,1236,5,6180,クレジットカード,0,0,6180
ORD00008101,2023-01-31,CUST003172,50,福岡県,"クラウド技術",技術書,4446,3,13338,Amazon Pay,0,959,12379
ORD00008102,2024-10-04,CUST002736,40,神奈川県,"進撃の巨人",漫画,672,4,2688,楽天ペイ,0,0,2688
ORD00008103,2024-02-29,CUST000315,25,埼玉県,"高校数学",学習参考書,1570,1,1570,銀行振込,500,266,1804
ORD00008104,2024-02-06,CUST001301,30,愛知県,"投資入門",実用書,1552,1,1552,Amazon Pay,500,0,2052
ORD00008105,2024-02-19,CUST000950,35,福岡県,"デザイン思考",ビジネス,2694,3,8082,銀行振込,0,0,8082
ORD00008106,2023-09-08,CUST003588,30,神奈川県,"ドラゴンボール",漫画,739,5,3695,銀行振込,0,0,3695
ORD00008107,2023-09-05,CUST002545,55,静岡県,"東野圭吾ミステリー",小説,2040,1,2040,楽天ペイ,0,751,1289
ORD00008108,2024-04-30,CUST004341,45,北海道,"デザイン思考",ビジネス,2268,1,2268,楽天ペイ,0,0,2268
ORD00008109,2024-05-08,CUST002744,20,静岡県,"Python実践ガイド",技術書,4969,2,9938,クレジットカード,0,0,9938
ORD00008110,2024-03-16,CUST004559,35,千葉県,"現代文読解",学習参考書,3701,5,18505,楽天ペイ,0,0,18505
ORD00008111,2024-03-31,CUST004359,60,福岡県,"現代文読解",学習参考書,2315,2,4630,PayPay,0,188,4442
ORD00008112,2024-05-21,CUST004087,50,兵庫県,"世界史",学習参考書,3252,3,9756,コンビニ決済,0,0,9756
ORD00008113,2023-09-20,CUST003937,19,福岡県,"ドラッカー経営学",ビジネス,1520,4,6080,楽天ペイ,0,461,5619
ORD00008114,2024-09-02,CUST004118,20,大阪府,"JavaScript入門",技術書,3550,4,14200,楽天ペイ,0,0,14200
ORD00008115,2024-08-19,CUST004094,25,千葉県,"料理レシピ集",実用書,2647,4,10588,楽天ペイ,0,0,10588
ORD00008116,2024-02-25,CUST001678,55,兵庫県,"DIY実践",実用書,1270,1,1270,コンビニ決済,500,0,1770
ORD00008117,2023-10-03,CUST001594,35,神奈川県,"絵本シリーズ",児童書,1403,1,1403,銀行振込,500,579,1324
ORD00008118,2023-10-27,CUST004288,30,大阪府,"英語文法",学習参考書,2759,1,2759,PayPay,0,0,2759
ORD00008119,2023-08-18,CUST001609,65,神奈川県,"世界史",学習参考書,1835,4,7340,コンビニ決済,0,0,7340
ORD00008120,2023-05-23,CUST002213,35,大阪府,"英語文法",学習参考書,2503,5,12515,クレジットカード,0,154,12361
ORD00008121,2024-06-23,CUST004495,19,神奈川県,"リーン・スタートアップ",ビジネス,2135,3,6405,PayPay,0,0,6405
ORD00008122,2023-03-06,CUST002598,60,神奈川県,"東野圭吾ミステリー",小説,1289,1,1289,Amazon Pay,500,609,1180
ORD00008123,2023-12-25,CUST003825,65,大阪府,"鬼滅の刃",漫画,538,2,1076,銀行振込,500,0,1576
ORD00008124,2023-01-04,CUST003740,20,兵庫県,"鬼滅の刃",漫画,518,3,1554,PayPay,500,0,2054
ORD00008125,2024-05-08,CUST003787,40,静岡県,"学習漫画",児童書,606,4,2424,銀行振込,0,0,2424
ORD00008126,2023-08-29,CUST002072,20,北海道,"データベース設計",技術書,4236,2,8472,PayPay,0,0,8472
ORD00008127,2023-05-30,CUST000560,50,北海道,"世界名作劇場",児童書,1740,3,5220,銀行振込,0,0,5220
ORD00008128,2023-05-05,CUST001253,55,兵庫県,"データベース設計",技術書,4599,3,13797,楽天ペイ,0,0,13797
ORD00008129,2024-01-10,CUST001839,35,兵庫県,"太宰治名作選",小説,1909,5,9545,クレジットカード,0,0,9545
ORD00008130,2024-05-17,CUST000021,30,神奈川県,"AI・機械学習",技術書,3244,3,9732,銀行振込,0,575,9157
ORD00008131,2023-01-07,CUST004802,65,静岡県,"リーン・スタートアップ",ビジネス,3373,1,3373,銀行振込,0,0,3373
ORD00008132,2024-08-18,CUST001319,25,北海道,"7つの習慣",ビジネス,2064,5,10320,Amazon Pay,0,365,9955
ORD00008133,2024-07-23,CUST002600,25,大阪府,"東野圭吾ミステリー",小説,1915,3,5745,クレジットカード,0,550,5195
ORD00008134,2023-09-04,CUST001698,30,大阪府,"健康管理法",実用書,2709,1,2709,クレジットカード,0,991,1718
ORD00008135,2023-05-01,CUST002787,45,埼玉県,"東野圭吾ミステリー",小説,1279,4,5116,クレジットカード,0,0,5116
ORD00008136,2023-03-22,CUST002852,35,北海道,"7つの習慣",ビジネス,1251,1,1251,PayPay,500,293,1458
ORD00008137,2024-08-25,CUST003147,20,兵庫県,"投資入門",実用書,1040,1,1040,Amazon Pay,500,193,1347
ORD00008138,2023-08-09,CUST000238,25,東京都,"村上春樹作品集",小説,2074,2,4148,Amazon Pay,0,0,4148
ORD00008139,2023-10-20,CUST001194,65,福岡県,"クラウド技術",技術書,5836,5,29180,クレジットカード,0,947,28233
ORD00008140,2023-03-12,CUST000967,65,静岡県,"科学図鑑",児童書,635,1,635,Amazon Pay,500,0,1135
ORD00008141,2023-06-16,CUST000208,40,静岡県,"夏目漱石全集",小説,1409,5,7045,PayPay,0,0,7045
ORD00008142,2023-12-23,CUST004475,20,大阪府,"月刊誌B",雑誌,748,2,1496,クレジットカード,500,903,1093
ORD00008143,2023-10-27,CUST004002,30,兵庫県,"鬼滅の刃",漫画,700,3,2100,Amazon Pay,0,0,2100
ORD00008144,2024-01-21,CUST000269,40,静岡県,"ワンピース",漫画,794,3,2382,コンビニ決済,0,0,2382
ORD00008145,2023-11-08,CUST002601,40,愛知県,"現代文読解",学習参考書,2445,1,2445,コンビニ決済,0,0,2445
ORD00008146,2024-02-07,CUST001634,19,東京都,"ガーデニング入門",実用書,2192,1,2192,クレジットカード,0,0,2192
ORD00008147,2023-02-03,CUST001171,50,東京都,"鬼滅の刃",漫画,642,2,1284,Amazon Pay,500,0,1784
ORD00008148,2024-09-01,CUST000248,20,千葉県,"ドラッカー経営学",ビジネス,3426,3,10278,PayPay,0,0,10278
ORD00008149,2024-08-14,CUST004591,60,静岡県,"週刊誌A",雑誌,693,4,2772,銀行振込,0,0,2772
ORD00008150,2024-07-02,CUST003843,30,静岡県,"成功への道筋",ビジネス,3287,3,9861,PayPay,0,0,9861
ORD00008151,2024-05-17,CUST004628,18,大阪府,"太宰治名作選",小説,1167,5,5835,Amazon Pay,0,0,5835
ORD00008152,2024-11-24,CUST003290,40,愛知県,"リーン・スタートアップ",ビジネス,3106,2,6212,Amazon Pay,0,0,6212
ORD00008153,2024-11-04,CUST004596,60,福岡県,"データベース設計",技術書,5442,2,10884,Amazon Pay,0,0,10884
ORD00008154,2023-07-11,CUST004502,45,福岡県,"冒険小説",児童書,1055,1,1055,楽天ペイ,500,0,1555
ORD00008155,2024-07-30,CUST004717,18,神奈川県,"デザイン思考",ビジネス,1479,4,5916,クレジットカード,0,0,5916
ORD00008156,2023-12-26,CUST004321,19,大阪府,"成功への道筋",ビジネス,1542,3,4626,PayPay,0,0,4626
ORD00008157,2024-10-14,CUST001673,55,大阪府,"絵本シリーズ",児童書,917,3,2751,PayPay,0,0,2751
ORD00008158,2023-06-16,CUST004512,50,東京都,"夏目漱石全集",小説,1141,1,1141,楽天ペイ,500,0,1641
ORD00008159,2023-01-29,CUST002426,60,神奈川県,"ガーデニング入門",実用書,1264,3,3792,コンビニ決済,0,0,3792
ORD00008160,2024-03-12,CUST003105,60,東京都,"世界名作劇場",児童書,888,4,3552,クレジットカード,0,0,3552
ORD00008161,2024-09-09,CUST000825,19,福岡県,"高校数学",学習参考書,2350,5,11750,Amazon Pay,0,0,11750
ORD00008162,2023-03-22,CUST004612,45,神奈川県,"呪術廻戦",漫画,611,5,3055,コンビニ決済,0,0,3055
ORD00008163,2024-08-18,CUST000843,55,大阪府,"冒険小説",児童書,655,3,1965,銀行振込,500,0,2465
ORD00008164,2024-06-22,CUST003190,35,福岡県,"芥川龍之介短編集",小説,1656,3,4968,銀行振込,0,0,4968
ORD00008165,2024-08-05,CUST003604,60,兵庫県,"科学図鑑",児童書,726,5,3630,銀行振込,0,617,3013
ORD00008166,2023-10-28,CUST000531,25,千葉県,"クラウド技術",技術書,4891,4,19564,楽天ペイ,0,0,19564
ORD00008167,2023-07-27,CUST003930,18,東京都,"芥川龍之介短編集",小説,2286,4,9144,コンビニ決済,0,0,9144
ORD00008168,2024-12-08,CUST003546,30,兵庫県,"IT情報誌",雑誌,536,2,1072,楽天ペイ,500,0,1572
ORD00008169,2024-03-20,CUST000933,55,愛知県,"物理基礎",学習参考書,3650,3,10950,クレジットカード,0,0,10950
ORD00008170,2024-08-28,CUST000939,18,北海道,"学習漫画",児童書,1422,3,4266,Amazon Pay,0,373,3893
ORD00008171,2023-10-10,CUST004934,45,神奈川県,"呪術廻戦",漫画,540,2,1080,楽天ペイ,500,0,1580
ORD00008172,2023-12-08,CUST002201,55,神奈川県,"ワンピース",漫画,537,1,537,クレジットカード,500,0,1037
ORD00008173,2024-09-21,CUST002310,35,福岡県,"IT情報誌",雑誌,849,2,1698,コンビニ決済,500,0,2198
ORD00008174,2024-06-24,CUST003015,45,愛知県,"AI・機械学習",技術書,5829,5,29145,クレジットカード,0,0,29145
ORD00008175,2024-11-05,CUST003099,25,静岡県,"ファッション誌",雑誌,378,1,378,PayPay,500,0,878
ORD00008176,2024-03-03,CUST001327,50,埼玉県,"英語文法",学習参考書,3924,2,7848,PayPay,0,632,7216
ORD00008177,2024-05-08,CUST000216,19,福岡県,"夏目漱石全集",小説,887,5,4435,コンビニ決済,0,0,4435
ORD00008178,2024-05-13,CUST002616,45,愛知県,"データベース設計",技術書,2651,1,2651,Amazon Pay,0,0,2651
ORD00008179,2024-07-08,CUST000630,50,北海道,"世界名作劇場",児童書,1423,1,1423,楽天ペイ,500,0,1923
ORD00008180,2023-02-28,CUST002957,60,兵庫県,"芥川龍之介短編集",小説,2324,4,9296,コンビニ決済,0,0,9296
ORD00008181,2024-05-27,CUST004894,40,千葉県,"世界史",学習参考書,3979,3,11937,銀行振込,0,480,11457
ORD00008182,2023-04-08,CUST001206,45,東京都,"学習漫画",児童書,1002,5,5010,Amazon Pay,0,0,5010
ORD00008183,2023-08-30,CUST000648,45,東京都,"高校数学",学習参考書,2818,3,8454,コンビニ決済,0,0,8454
ORD00008184,2024-07-25,CUST003462,30,埼玉県,"冒険小説",児童書,1337,2,2674,楽天ペイ,0,0,2674
ORD00008185,2023-08-02,CUST001407,20,大阪府,"ファッション誌",雑誌,461,3,1383,クレジットカード,500,474,1409
ORD00008186,2024-08-18,CUST003765,25,静岡県,"ガーデニング入門",実用書,1248,5,6240,PayPay,0,833,5407
ORD00008187,2024-04-03,CUST003516,19,福岡県,"科学図鑑",児童書,1671,5,8355,PayPay,0,0,8355
ORD00008188,2023-10-25,CUST002971,19,神奈川県,"リーン・スタートアップ",ビジネス,3384,3,10152,クレジットカード,0,0,10152
ORD00008189,2023-07-30,CUST003073,30,埼玉県,"週刊誌A",雑誌,922,5,4610,楽天ペイ,0,0,4610
ORD00008190,2024-12-20,CUST001059,40,東京都,"呪術廻戦",漫画,725,3,2175,コンビニ決済,0,0,2175
ORD00008191,2024-11-19,CUST002551,19,福岡県,"村上春樹作品集",小説,1808,1,1808,クレジットカード,500,0,2308
ORD00008192,2024-01-20,CUST002914,50,北海道,"ドラッカー経営学",ビジネス,3115,1,3115,銀行振込,0,521,2594
ORD00008193,2023-04-22,CUST004021,55,愛知県,"英語文法",学習参考書,2191,1,2191,コンビニ決済,0,0,2191
ORD00008194,2024-11-26,CUST002575,60,東京都,"ファッション誌",雑誌,324,4,1296,PayPay,500,0,1796
ORD00008195,2024-04-10,CUST000871,60,千葉県,"東野圭吾ミステリー",小説,2478,5,12390,PayPay,0,0,12390
ORD00008196,2023-10-07,CUST001561,35,東京都,"月刊誌B",雑誌,757,2,1514,コンビニ決済,500,0,2014
ORD00008197,2024-02-27,CUST000455,55,静岡県,"学習漫画",児童書,1042,1,1042,クレジットカード,500,0,1542
ORD00008198,2024-01-21,CUST000792,40,兵庫県,"進撃の巨人",漫画,762,5,3810,銀行振込,0,0,3810
ORD00008199,2024-09-27,CUST002069,25,千葉県,"現代文読解",学習参考書,1915,4,7660,銀行振込,0,750,6910
ORD00008200,2024-03-26,CUST002537,18,静岡県,"学習漫画",児童書,858,1,858,楽天ペイ,500,302,1056
ORD00008201,2023-04-14,CUST000300,45,千葉県,"学習漫画",児童書,656,3,1968,楽天ペイ,500,835,1633
ORD00008202,2024-08-11,CUST001871,55,千葉県,"現代文読解",学習参考書,2846,1,2846,コンビニ決済,0,0,2846
ORD00008203,2024-01-08,CUST000513,60,千葉県,"物理基礎",学習参考書,1604,5,8020,PayPay,0,0,8020
ORD00008204,2024-02-18,CUST002419,18,愛知県,"週刊誌A",雑誌,850,2,1700,銀行振込,500,0,2200
ORD00008205,2023-05-21,CUST001473,45,埼玉県,"科学図鑑",児童書,892,1,892,コンビニ決済,500,0,1392
ORD00008206,2024-05-07,CUST003425,65,北海道,"太宰治名作選",小説,1900,4,7600,クレジットカード,0,361,7239
ORD00008207,2023-04-22,CUST003662,25,東京都,"成功への道筋",ビジネス,2995,5,14975,楽天ペイ,0,0,14975
ORD00008208,2023-05-04,CUST002840,65,愛知県,"鬼滅の刃",漫画,543,2,1086,銀行振込,500,411,1175
ORD00008209,2024-02-28,CUST001980,20,埼玉県,"ビジネス週刊",雑誌,793,3,2379,コンビニ決済,0,0,2379
ORD00008210,2023-12-18,CUST001547,55,埼玉県,"世界名作劇場",児童書,1688,2,3376,クレジットカード,0,0,3376
ORD00008211,2023-11-25,CUST000808,25,千葉県,"デザイン思考",ビジネス,1781,4,7124,PayPay,0,608,6516
ORD00008212,2023-06-18,CUST003431,18,福岡県,"AI・機械学習",技術書,3950,1,3950,Amazon Pay,0,0,3950
ORD00008213,2024-09-27,CUST003677,30,兵庫県,"DIY実践",実用書,1363,5,6815,コンビニ決済,0,124,6691
ORD00008214,2023-09-09,CUST002233,50,福岡県,"IT情報誌",雑誌,494,3,1482,クレジットカード,500,548,1434
ORD00008215,2023-12-03,CUST003336,40,福岡県,"呪術廻戦",漫画,683,3,2049,PayPay,0,0,2049
ORD00008216,2024-06-23,CUST001733,25,埼玉県,"データベース設計",技術書,2598,3,7794,楽天ペイ,0,0,7794
ORD00008217,2023-05-28,CUST003440,18,千葉県,"ドラゴンボール",漫画,548,3,1644,クレジットカード,500,0,2144
ORD00008218,2024-10-02,CUST004548,25,埼玉県,"成功への道筋",ビジネス,2844,1,2844,PayPay,0,0,2844
ORD00008219,2024-05-16,CUST001878,20,大阪府,"成功への道筋",ビジネス,1648,3,4944,PayPay,0,0,4944
ORD00008220,2023-04-09,CUST001635,30,千葉県,"ワンピース",漫画,732,4,2928,Amazon Pay,0,0,2928
ORD00008221,2024-08-04,CUST001876,50,埼玉県,"料理レシピ集",実用書,1424,2,2848,コンビニ決済,0,0,2848
ORD00008222,2024-04-03,CUST003884,55,神奈川県,"健康管理法",実用書,1535,4,6140,PayPay,0,0,6140
ORD00008223,2023-01-17,CUST001625,55,東京都,"IT情報誌",雑誌,1119,5,5595,Amazon Pay,0,156,5439
ORD00008224,2023-07-30,CUST001089,19,千葉県,"学習漫画",児童書,1373,5,6865,コンビニ決済,0,515,6350
ORD00008225,2023-11-12,CUST000816,45,埼玉県,"夏目漱石全集",小説,2298,1,2298,PayPay,0,0,2298
ORD00008226,2024-03-16,CUST002598,60,福岡県,"Python実践ガイド",技術書,4252,1,4252,コンビニ決済,0,0,4252
ORD00008227,2023-11-05,CUST002626,55,千葉県,"健康管理法",実用書,1628,4,6512,クレジットカード,0,0,6512
ORD00008228,2024-07-27,CUST001247,60,静岡県,"リーン・スタートアップ",ビジネス,2628,1,2628,楽天ペイ,0,0,2628
ORD00008229,2024-09-10,CUST002850,18,福岡県,"週刊誌A",雑誌,338,2,676,PayPay,500,0,1176
ORD00008230,2024-05-11,CUST000849,45,神奈川県,"絵本シリーズ",児童書,1539,1,1539,楽天ペイ,500,0,2039
ORD00008231,2024-05-02,CUST001247,50,大阪府,"高校数学",学習参考書,2608,1,2608,Amazon Pay,0,0,2608
ORD00008232,2024-03-03,CUST000821,30,兵庫県,"科学図鑑",児童書,642,5,3210,Amazon Pay,0,0,3210
ORD00008233,2024-09-11,CUST003429,55,東京都,"芥川龍之介短編集",小説,2157,2,4314,銀行振込,0,998,3316
ORD00008234,2023-11-15,CUST002671,18,愛知県,"リーン・スタートアップ",ビジネス,2356,3,7068,銀行振込,0,0,7068
ORD00008235,2023-03-14,CUST004117,30,愛知県,"AI・機械学習",技術書,3994,4,15976,PayPay,0,0,15976
ORD00008236,2024-09-20,CUST001058,19,愛知県,"成功への道筋",ビジネス,2987,2,5974,銀行振込,0,0,5974
ORD00008237,2024-04-06,CUST001253,18,埼玉県,"芥川龍之介短編集",小説,1814,2,3628,銀行振込,0,0,3628
ORD00008238,2023-02-25,CUST003752,65,神奈川県,"英語文法",学習参考書,1859,4,7436,PayPay,0,0,7436
ORD00008239,2024-01-24,CUST002824,20,千葉県,"冒険小説",児童書,1003,5,5015,楽天ペイ,0,436,4579
ORD00008240,2024-05-17,CUST001166,25,北海道,"絵本シリーズ",児童書,647,1,647,コンビニ決済,500,0,1147
ORD00008241,2024-10-02,CUST004004,19,静岡県,"7つの習慣",ビジネス,3291,5,16455,コンビニ決済,0,0,16455
ORD00008242,2023-07-01,CUST002926,40,千葉県,"世界史",学習参考書,3779,1,3779,PayPay,0,0,3779
ORD00008243,2023-10-13,CUST003628,65,静岡県,"クラウド技術",技術書,4592,2,9184,Amazon Pay,0,0,9184
ORD00008244,2024-10-14,CUST001395,19,千葉県,"村上春樹作品集",小説,1651,4,6604,コンビニ決済,0,0,6604
ORD00008245,2024-07-06,CUST002331,35,埼玉県,"IT情報誌",雑誌,488,3,1464,コンビニ決済,500,561,1403
ORD00008246,2024-11-06,CUST004104,25,愛知県,"科学図鑑",児童書,1753,2,3506,クレジットカード,0,0,3506
ORD00008247,2024-10-29,CUST004607,20,東京都,"料理レシピ集",実用書,1487,5,7435,Amazon Pay,0,780,6655
ORD00008248,2023-08-28,CUST001998,25,愛知県,"鬼滅の刃",漫画,526,2,1052,クレジットカード,500,121,1431
ORD00008249,2023-10-23,CUST003939,50,大阪府,"夏目漱石全集",小説,2368,4,9472,銀行振込,0,882,8590
ORD00008250,2024-09-30,CUST004433,20,静岡県,"成功への道筋",ビジネス,2361,5,11805,クレジットカード,0,0,11805
ORD00008251,2023-04-01,CUST002248,50,埼玉県,"料理レシピ集",実用書,1283,4,5132,コンビニ決済,0,0,5132
ORD00008252,2023-11-15,CUST000462,40,神奈川県,"DIY実践",実用書,1011,2,2022,銀行振込,0,150,1872
ORD00008253,2023-02-08,CUST000759,20,福岡県,"鬼滅の刃",漫画,706,4,2824,銀行振込,0,350,2474
ORD00008254,2024-03-05,CUST002103,35,愛知県,"ワンピース",漫画,732,3,2196,コンビニ決済,0,0,2196
ORD00008255,2023-11-09,CUST000509,65,埼玉県,"AI・機械学習",技術書,3874,3,11622,コンビニ決済,0,0,11622
ORD00008256,2024-07-05,CUST004876,18,大阪府,"ドラッカー経営学",ビジネス,1916,3,5748,PayPay,0,0,5748
ORD00008257,2024-01-27,CUST002466,45,神奈川県,"高校数学",学習参考書,2440,4,9760,クレジットカード,0,0,9760
ORD00008258,2023-02-24,CUST002545,25,北海道,"進撃の巨人",漫画,751,5,3755,楽天ペイ,0,0,3755
ORD00008259,2023-05-04,CUST000711,55,神奈川県,"7つの習慣",ビジネス,3478,3,10434,クレジットカード,0,895,9539
ORD00008260,2024-06-28,CUST003929,65,北海道,"ビジネス週刊",雑誌,884,3,2652,銀行振込,0,935,1717
